Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,ylabel
1,Famine,0,80,139,139,100,267.4177,1
1,Famine,1,258,139,139,139,120.0521,1
1,Famine,0,199,258,258,179,118.0519,0
1,Famine,0,199,239,239,179,225.2293,0
1,Flood,0,139,179,179,139,203.1994,2
1,Hurricane,1,80,159,159,219,156.5799,0
1,Flood,0,99,80,80,80,1240.9094,2
1,Famine,0,99,99,99,199,108.0012,1
2,Hurricane,1,99,159,258,119,104.6721,1
1,Famine,1,139,99,99,179,54.9409,0
1,Famine,0,0,159,159,119,200.2255,1
1,Famine,0,139,219,219,239,134.0168,1
1,Famine,1,99,139,139,139,70.8308,1
1,Hurricane,1,258,139,139,99,71.0862,1
1,Famine,1,0,99,99,99,240.127,0
1,Famine,0,139,179,179,119,237.5426,1
2,Famine,1,199,199,298,99,239.0188,0
1,Famine,0,179,219,219,139,526.0271,1
1,Famine,0,179,179,179,298,196.5204,1
2,Famine,0,119,80,160,80,61.1249,0
1,Famine,0,99,179,179,199,307.6467,1
1,Flood,0,179,259,259,159,342.2353,2
1,Famine,0,99,159,159,199,71.8766,1
2,Famine,0,119,119,218,119,150.6196,0
1,Flood,1,100,179,179,139,410.6474,2
1,Flood,0,199,119,119,99,104.1369,2
1,Famine,0,159,139,139,80,308.1173,1
1,Famine,0,258,179,179,298,52.1943,0
1,Famine,0,119,119,119,99,261.9971,1
1,Famine,0,179,219,219,119,202.4846,0
1,Famine,0,179,219,219,139,181.8378,0
3,Famine,0,139,199,437,239,159.5125,1
3,Flood,1,99,219,457,159,200.2255,2
1,Flood,0,119,219,219,258,245.3997,2
1,Famine,0,80,179,179,119,117.1687,0
1,Famine,0,119,139,139,338,113.5837,1
1,Famine,0,139,179,179,179,106.0189,0
2,Flood,1,179,139,397,179,99.6255,2
1,Famine,0,80,139,139,159,122.5122,1
2,Famine,1,139,477,616,139,228.8154,0
1,Famine,0,219,278,278,159,199.2185,0
1,Famine,0,199,80,80,179,203.1976,1
2,Famine,1,119,199,477,179,157.9818,1
1,Famine,0,80,159,159,139,149.6939,1
2,Flood,0,0,100,199,80,165.6336,2
1,Flood,1,99,99,99,119,428.3206,2
1,Famine,0,199,179,179,139,185.632,0
1,Famine,0,159,199,199,179,72.4189,0
1,Famine,0,99,179,179,99,55.491,0
1,Flood,1,139,159,159,179,802.0351,2
1,Hurricane,0,20,319,319,279,1091.8755,1
1,Famine,0,99,80,80,139,64.9327,0
1,Famine,0,100,199,199,239,541.0333,0
1,Flood,1,219,139,139,179,175.035,2
1,Famine,0,179,179,179,179,168.8379,0
1,Famine,0,298,99,99,99,389.7749,1
1,Famine,0,179,219,219,239,198.0057,1
1,Flood,1,119,100,100,139,174.5,2
2,Famine,0,199,159,258,139,95.8853,0
1,Famine,0,80,139,139,99,135.9016,0
1,Flood,1,159,80,80,199,564.2362,2
1,Flood,1,437,199,199,159,281.5018,2
1,Flood,1,179,99,99,199,323.1509,2
1,Famine,0,199,199,199,179,486.1548,0
1,Famine,0,139,239,239,179,214.2574,1
1,Famine,1,99,199,199,139,161.9089,1
1,Famine,0,199,219,219,199,117.3382,1
2,Famine,1,80,99,198,99,77.5645,0
1,Famine,1,0,199,199,139,0,1
1,Famine,1,239,80,80,99,274.1573,0
1,Famine,1,99,139,139,80,322.8258,1
1,Famine,0,119,139,139,219,132.0237,0
1,Famine,0,99,159,159,100,163.0598,1
1,Famine,0,80,139,139,99,119.6046,1
1,Hurricane,0,179,179,179,179,217.6293,1
1,Flood,1,99,139,139,258,803.7254,2
1,Flood,0,99,258,258,80,186.6936,2
2,Famine,0,139,119,258,99,130.501,1
1,Famine,0,199,179,179,119,94.5119,0
1,Famine,0,139,259,259,199,283.5,1
1,Hurricane,1,179,298,298,139,307.0916,0
1,Famine,0,100,139,139,278,201.3982,1
2,Famine,0,259,139,298,80,366.1291,0
1,Flood,0,119,99,99,100,128.0635,2
1,Hurricane,1,139,179,179,99,159.5188,0
1,Flood,0,139,199,199,100,112.1216,2
1,Famine,1,0,99,99,159,0,0
1,Famine,1,119,159,159,139,94.3835,1
2,Famine,0,100,139,219,139,162.1496,1
2,Hurricane,1,139,99,357,100,26.6177,1
2,Famine,1,298,338,477,199,192.0059,0
1,Famine,0,99,99,99,159,695.034,0
1,Flood,1,139,159,159,80,409.9966,2
1,Famine,1,99,159,159,99,86.6487,0
2,Famine,1,239,159,378,437,624.1036,0
1,Famine,1,0,179,179,219,221.5023,1
1,Flood,0,119,80,80,119,266.6519,2
1,Hurricane,1,99,139,139,99,180.7374,1
1,Famine,0,239,239,239,100,84.0536,0
1,Famine,1,139,119,119,258,83.8048,1
1,Famine,0,159,238,238,139,29.5169,1
1,Famine,0,258,398,398,219,248.8785,1
1,Famine,1,497,298,298,119,244.5736,0
1,Flood,0,179,139,139,258,252.0402,2
2,Flood,0,219,199,298,80,170.2381,2
1,Famine,0,139,159,159,278,141.0035,1
2,Famine,0,179,99,199,99,311.6769,1
1,Flood,0,80,159,159,139,558.14,2
1,Flood,1,219,438,438,199,308.3869,2
1,Famine,0,219,159,159,339,116.0528,1
1,Flood,0,139,159,159,139,124.5351,2
1,Famine,0,139,258,258,199,289.0069,0
1,Famine,1,258,99,99,139,111.8403,0
1,Famine,0,199,179,179,219,228.6974,0
2,Famine,0,0,139,378,278,0,0
1,Famine,0,99,99,99,119,96.3379,1
1,Famine,1,139,139,139,80,453.7744,0
1,Famine,0,179,139,139,139,298.0038,0
1,Flood,1,0,99,99,199,79.69,2
1,Flood,1,139,159,159,80,187.6926,2
1,Hurricane,0,119,239,239,199,203.6916,1
1,Famine,0,99,80,80,139,73.2888,1
1,Famine,0,80,80,80,100,172.6963,1
1,Famine,1,119,199,199,139,57,0
1,Hurricane,1,99,80,80,119,131.2345,0
2,Famine,1,119,99,357,139,610.6685,0
1,Famine,0,159,99,99,139,201.4907,1
1,Famine,1,139,99,99,179,281.064,0
1,Famine,0,99,139,139,179,127.4608,1
1,Famine,1,298,139,139,99,208.5402,1
2,Famine,0,80,199,279,139,185.6192,0
1,Hurricane,1,139,139,139,179,85.856,1
1,Famine,1,139,119,119,139,219.9528,1
1,Flood,0,159,119,119,219,55.22,2
1,Famine,1,199,239,239,179,263.1511,0
2,Hurricane,1,139,80,239,99,139.0009,0
1,Famine,0,99,99,99,179,177.5451,0
1,Famine,0,139,139,139,119,722.4586,1
1,Flood,1,99,199,199,278,842.5095,2
1,Famine,0,119,119,119,139,79.0142,1
1,Flood,0,179,80,80,119,152.1611,2
1,Famine,0,139,258,258,139,107.0187,1
1,Hurricane,1,159,219,219,80,142.486,0
1,Hurricane,1,120,120,120,638,429.7726,1
1,Flood,0,219,219,219,179,124.5251,2
3,Flood,1,139,80,358,99,434.1152,2
1,Famine,0,298,159,159,278,93.3876,1
1,Famine,0,99,179,179,239,102.3743,0
1,Famine,0,179,199,199,219,181.0028,0
1,Flood,0,199,219,219,219,200.105,2
1,Flood,0,258,179,179,179,48.1664,2
1,Hurricane,0,258,298,298,139,243.837,1
1,Famine,0,179,258,258,139,470.5327,1
1,Famine,0,199,239,239,140,230.5781,1
1,Famine,0,199,139,139,199,245.6649,0
1,Hurricane,1,179,139,139,179,315.643,1
1,Famine,0,0,179,179,99,87.6427,1
1,Famine,0,199,199,199,139,330.9082,0
1,Famine,0,80,80,80,119,320.6513,1
3,Flood,1,239,159,338,179,124.5251,2
1,Famine,1,0,219,219,99,92.3147,1
1,Famine,0,159,378,378,159,99.0808,1
2,Flood,1,99,159,298,159,89.822,2
2,Famine,0,179,199,338,259,146.113,1
1,Famine,0,298,99,99,179,199.01,1
1,Famine,1,199,99,99,219,262.7818,1
1,Flood,1,99,99,99,80,332.0316,2
1,Famine,0,239,139,139,239,55.599,0
1,Flood,0,219,139,139,80,202.3475,2
1,Famine,0,119,358,358,99,458.033,0
1,Flood,1,159,239,239,139,675.3749,2
1,Famine,0,119,258,258,139,328.7191,1
1,Hurricane,1,258,139,139,179,86.2047,0
1,Famine,0,179,219,219,119,480.8123,1
3,Famine,1,119,119,536,179,259.3318,1
2,Flood,0,139,80,160,119,385.593,2
1,Flood,0,179,99,99,119,115.9677,2
1,Flood,0,139,100,100,159,856.3243,2
1,Flood,0,179,99,99,119,70.5071,2
1,Famine,0,119,139,139,80,485.7227,1
1,Famine,0,100,258,258,99,50.324,0
1,Famine,1,80,159,159,219,138.3266,0
1,Famine,1,99,179,179,99,125.9811,1
1,Flood,1,159,219,219,99,230.8246,2
1,Famine,0,0,159,159,139,137.5354,1
1,Famine,1,0,139,139,238,0,1
1,Flood,1,119,159,159,80,93.4345,2
2,Famine,0,279,199,219,219,559.3954,1
1,Famine,0,0,100,100,199,0,1
1,Flood,0,259,219,219,219,104.1369,2
1,Famine,0,99,179,179,338,126.58,1
1,Famine,0,139,298,298,139,273.9863,1
2,Famine,0,99,80,179,119,181.2078,0
3,Flood,0,119,139,437,219,262.5233,2
1,Famine,0,199,179,179,139,79.5692,1
1,Hurricane,1,80,80,80,119,209.5865,0
1,Famine,1,139,278,278,119,354.9704,0
1,Famine,0,119,159,159,99,308.6118,0
1,Famine,1,179,139,139,119,739.479,0
1,Hurricane,1,139,80,80,159,477.3955,0
1,Famine,1,179,239,239,199,177.1588,1
1,Flood,1,239,139,139,139,89.6688,2
1,Flood,1,99,199,199,139,220.953,2
1,Hurricane,1,319,139,139,219,86.338,1
1,Flood,1,278,219,219,99,366.0123,2
1,Hurricane,0,179,80,80,139,87.5357,1
2,Hurricane,0,119,99,258,139,384.5939,0
1,Famine,0,179,179,179,258,40.1404,1
1,Hurricane,1,139,100,100,139,226.6787,0
1,Famine,1,139,119,119,159,106.48,0
1,Famine,0,0,99,99,159,0,1
1,Famine,0,298,119,119,139,241.2494,0
1,Famine,0,99,139,139,199,204.7877,1
1,Famine,0,80,80,80,139,392.699,1
1,Flood,0,219,179,179,278,159.576,2
1,Famine,0,179,219,219,199,205.548,1
1,Flood,0,20,279,279,419,330.1367,2
2,Flood,1,99,179,259,0,214.2954,2
1,Famine,1,199,139,139,358,236.8459,0
1,Famine,0,279,438,438,20,144.105,0
1,Famine,0,179,259,259,199,168.6453,0
1,Hurricane,1,398,239,239,179,225.5355,1
1,Famine,0,99,179,179,139,65.1556,1
1,Famine,0,99,99,99,139,157.0072,0
1,Flood,1,219,99,99,139,85.0323,2
1,Famine,0,99,139,139,179,178.6008,0
1,Famine,0,159,139,139,100,358.2335,0
1,Flood,1,99,179,179,159,284.6928,2
1,Famine,0,139,99,99,199,151.8898,1
1,Hurricane,1,219,119,119,199,144.17,1
2,Flood,0,139,119,238,398,1210.3161,2
1,Hurricane,0,119,159,159,179,209.6115,0
1,Famine,1,99,139,139,139,138.5081,0
1,Hurricane,1,99,258,258,80,176.3434,0
1,Flood,0,99,318,318,139,376.0618,2
1,Flood,1,139,179,179,378,414.5148,2
1,Famine,0,80,80,80,139,24.1506,0
1,Famine,1,80,99,99,139,127.3283,0
1,Famine,0,80,179,179,100,146.5307,1
1,Famine,0,239,279,279,179,163.0008,1
1,Flood,0,159,139,139,80,141.3833,2
1,Famine,0,80,99,99,99,192.814,1
1,Famine,0,219,119,119,238,650.0325,0
1,Famine,0,219,199,199,139,184,1
1,Flood,0,258,238,238,199,753.5479,2
1,Famine,0,119,119,119,159,1464.488,1
1,Famine,0,179,139,139,139,60.2993,0
1,Famine,0,179,139,139,99,247.5611,0
1,Flood,0,179,139,139,99,75.2363,2
1,Famine,1,219,139,139,99,394.5257,1
1,Flood,1,219,259,259,199,101.8455,2
1,Flood,0,239,80,80,258,181.4456,2
1,Flood,1,139,179,179,99,469.1175,2
1,Flood,0,219,239,239,159,362.9687,2
1,Famine,0,119,99,99,99,154.0552,1
3,Famine,0,139,139,537,139,842.4525,1
2,Famine,1,259,179,418,279,144.0703,0
2,Famine,0,219,159,239,239,71.1846,1
1,Famine,0,278,159,159,119,303.3752,0
1,Famine,1,139,258,258,278,448.5828,1
1,Flood,1,219,139,139,219,398.553,2
1,Famine,0,119,119,119,119,200.8109,0
2,Famine,1,99,119,218,139,418.116,1
1,Famine,1,438,139,139,299,385.331,1
1,Famine,1,0,219,219,199,630.914,0
1,Famine,0,179,179,179,179,144.5424,1
1,Famine,0,80,139,139,99,93.0484,1
3,Flood,0,99,99,457,80,121.7641,2
1,Famine,0,139,258,258,239,79.6273,1
1,Flood,0,119,139,139,199,288.0946,2
2,Famine,0,139,199,338,159,868.4752,1
1,Flood,0,119,80,80,119,40.6602,2
1,Famine,1,159,278,278,99,89.8568,1
1,Famine,1,199,139,139,99,196.5229,1
2,Flood,1,139,219,438,259,322.2484,2
2,Flood,1,99,80,179,99,121.6028,2
1,Famine,0,258,159,159,199,241.1001,0
1,Famine,0,219,219,219,457,59.0085,0
1,Famine,0,219,239,239,199,146.5341,0
2,Hurricane,1,239,199,378,99,218.8024,0
1,Flood,0,179,99,99,258,63.0714,2
1,Famine,0,0,139,139,119,0,0
1,Famine,0,99,159,159,99,584.5864,0
1,Famine,0,179,558,558,239,309.7773,1
1,Famine,1,139,179,179,119,800.5226,1
1,Hurricane,1,179,99,99,219,222.2082,1
1,Hurricane,1,179,179,179,179,83.5733,1
4,Famine,0,159,238,914,99,273.6585,1
1,Famine,0,139,179,179,119,457.7109,0
1,Famine,0,199,179,179,20,54.5206,1
1,Flood,1,139,139,139,179,191.3962,2
1,Flood,0,159,179,179,99,378.0559,2
1,Hurricane,1,219,80,80,159,142.6482,1
1,Hurricane,1,139,119,119,219,580.5603,1
1,Flood,0,80,139,139,139,168.5067,2
2,Flood,1,179,159,258,139,846.1575,2
1,Famine,0,139,139,139,179,179.5341,1
2,Hurricane,1,139,20,219,219,83.1039,1
1,Famine,0,279,279,279,239,101.1781,1
2,Famine,0,139,179,338,179,230.9816,0
1,Famine,0,80,80,80,99,161.834,0
1,Flood,0,219,179,179,159,153.0033,2
1,Famine,0,258,119,119,358,71.9253,1
1,Hurricane,1,159,179,179,99,114.6571,1
1,Famine,0,99,199,199,179,288.6468,0
1,Famine,0,278,179,179,119,558.2902,1
2,Famine,0,99,119,258,199,151.8634,0
1,Famine,0,80,318,318,99,95.7405,0
2,Famine,0,219,179,259,179,136.1112,1
1,Famine,0,80,179,179,219,121.2322,1
1,Hurricane,1,139,358,358,199,164.6003,1
1,Flood,0,219,199,199,80,200.6203,2
1,Famine,0,179,139,139,219,164.0732,0
1,Famine,0,80,80,80,139,125.2138,0
1,Famine,0,99,80,80,139,505.1309,0
1,Flood,0,99,80,80,119,166.5188,2
1,Famine,0,80,139,139,159,289.1133,1
1,Hurricane,0,119,219,219,179,262.894,1
1,Flood,0,238,100,100,139,75.3077,2
2,Flood,0,80,80,219,179,210.0054,2
1,Famine,0,99,139,139,99,329.6673,1
1,Flood,0,238,119,119,139,141,2
1,Hurricane,1,80,80,80,179,502.5062,1
1,Famine,0,99,100,100,80,239.4394,1
1,Flood,0,219,179,179,159,448.0784,2
2,Flood,0,99,258,397,119,359.8559,2
1,Famine,0,139,119,119,159,351.3307,0
1,Flood,0,80,99,99,99,222.6623,2
1,Flood,1,339,339,339,179,447.3176,2
1,Famine,0,139,338,338,139,290.9729,0
2,Famine,0,199,139,238,119,105.0774,1
1,Hurricane,1,80,99,99,80,117.0694,0
1,Hurricane,1,99,99,99,80,106.0189,1
1,Flood,0,0,99,99,139,0,2
1,Famine,0,179,139,139,159,56.2694,1
1,Flood,0,238,219,219,239,160.1531,2
1,Famine,0,100,199,199,179,196.7543,1
1,Hurricane,0,139,139,139,258,356.1685,0
1,Flood,1,99,99,99,119,154.749,2
1,Famine,0,159,179,179,99,160.0578,0
1,Famine,1,80,139,139,159,130.0548,1
1,Famine,1,239,99,99,258,205.4343,0
1,Famine,0,159,278,278,159,139.5036,1
1,Famine,0,179,159,159,159,651.8178,0
1,Hurricane,1,179,139,139,179,101.0161,1
1,Famine,0,80,80,80,80,212.1633,0
1,Famine,0,139,99,99,159,215.5052,1
1,Famine,0,80,99,99,139,141.5221,1
1,Famine,0,258,139,139,119,471.5032,0
1,Famine,0,100,159,159,99,89.56,1
1,Hurricane,1,99,139,139,259,90.5884,0
1,Flood,1,99,179,179,179,46.0679,2
1,Famine,0,100,99,99,239,88.9565,1
1,Famine,0,139,119,119,159,106.9205,1
1,Flood,1,258,119,119,278,69.5072,2
1,Flood,0,80,159,159,139,1108.3692,2
1,Flood,1,119,139,139,80,570.2949,2
1,Famine,0,179,219,219,80,163.3317,1
1,Flood,1,199,99,99,239,82.1234,2
1,Famine,1,179,558,558,160,621.1258,1
2,Flood,0,159,179,378,239,426.6058,2
2,Famine,0,219,159,298,179,117.0171,1
1,Famine,0,99,99,99,238,191.0059,0
1,Flood,0,80,99,99,99,178.2197,2
2,Famine,1,179,199,358,119,181.0028,1
1,Famine,0,398,179,179,119,146.0548,1
1,Famine,0,259,238,238,139,272.4133,0
1,Famine,0,258,139,139,179,206.6023,0
1,Famine,0,100,219,219,179,148.5842,0
1,Flood,0,99,99,99,80,346.561,2
1,Famine,0,80,100,100,99,203.1994,0
1,Famine,0,259,239,239,279,94.5476,1
1,Famine,0,318,139,139,199,142.7953,0
1,Flood,1,119,80,80,179,76.0953,2
1,Famine,0,219,99,99,119,599.092,0
1,Hurricane,0,139,119,119,219,283.893,1
1,Famine,0,179,99,99,139,1454.5416,1
2,Flood,1,139,179,298,100,714.9133,2
2,Famine,0,0,199,338,100,0,0
1,Famine,0,259,199,199,239,106.0578,0
1,Famine,0,179,119,119,80,147.6186,1
1,Famine,0,199,238,238,239,67.1751,1
1,Hurricane,0,199,159,159,219,543.5301,0
1,Famine,0,139,99,99,239,181.6762,1
2,Famine,0,239,99,278,119,165.9345,0
1,Flood,0,139,179,179,0,582.2478,2
1,Flood,1,20,279,279,219,209.0215,2
1,Hurricane,1,139,119,119,239,349.1504,0
1,Flood,1,80,139,139,139,723.1322,2
1,Flood,0,239,258,258,139,74.2243,2
1,Flood,0,179,199,199,139,276.0349,2
2,Flood,1,99,80,199,99,198.7542,2
1,Famine,0,219,119,119,99,438.3107,0
1,Famine,0,258,119,119,159,102.0196,1
1,Flood,0,99,159,159,119,191.189,2
1,Hurricane,1,298,80,80,219,441.5343,1
1,Flood,1,437,199,199,159,77.2172,2
1,Famine,0,179,139,139,258,1351.7157,1
1,Famine,0,0,159,159,279,0,0
1,Famine,0,179,179,179,159,304.2014,1
3,Famine,0,99,139,377,139,341.8571,0
1,Hurricane,1,159,99,99,159,464.5455,0
1,Hurricane,1,179,159,159,179,288.3834,0
1,Famine,0,139,219,219,179,75.6108,1
1,Hurricane,1,139,119,119,80,152.8275,1
2,Flood,0,99,199,318,179,179.0447,2
1,Famine,0,139,179,179,139,186.8081,0
1,Famine,0,159,298,298,398,450.0725,0
1,Famine,0,139,219,219,159,123.5364,0
1,Hurricane,1,159,179,179,239,185.4562,1
1,Famine,0,239,139,139,119,153.8343,1
1,Famine,0,159,238,238,99,206.6362,1
2,Famine,0,99,139,338,139,247.358,1
1,Famine,0,20,199,199,259,74.6073,1
1,Famine,0,159,139,139,179,156.3873,0
1,Flood,0,139,159,159,219,232.7107,2
1,Famine,0,278,298,298,179,53.2259,1
1,Hurricane,1,139,199,199,179,281.285,0
1,Flood,0,119,119,119,159,156.3714,2
1,Famine,0,199,219,219,99,218.0573,0
1,Famine,0,179,20,20,199,68.5894,1
1,Famine,0,99,199,199,99,720.6837,0
1,Famine,0,199,159,159,119,314.8341,1
1,Flood,0,119,219,219,159,262.4662,2
1,Flood,0,99,199,199,99,239.0361,2
1,Famine,0,80,99,99,199,174.2591,1
2,Famine,1,139,179,318,179,406.6414,0
1,Famine,1,159,139,139,99,207.7703,1
1,Famine,1,199,777,777,279,224.6892,1
1,Famine,0,179,99,99,199,236.5021,1
1,Hurricane,1,99,179,179,358,232.5774,1
2,Flood,1,179,80,179,119,97.1815,2
1,Famine,1,80,80,80,119,246.575,0
1,Hurricane,1,179,179,179,139,346.0231,0
1,Famine,0,179,80,80,199,123.3015,0
1,Hurricane,1,219,80,80,80,88.6454,1
2,Famine,0,100,219,398,358,428.2444,0
1,Flood,1,139,159,159,139,147.2158,2
1,Flood,0,99,119,119,99,226.0669,2
1,Hurricane,1,99,179,179,99,22.0057,1
1,Famine,0,80,100,100,119,188.0219,0
1,Famine,0,219,258,258,398,124.139,0
1,Flood,0,80,179,179,139,170.0889,2
1,Hurricane,1,179,119,119,80,206.3129,1
1,Famine,0,99,80,80,239,1283.5191,0
1,Famine,0,278,99,99,219,100.0612,1
1,Famine,0,219,80,80,179,493.0096,1
1,Famine,0,100,159,159,298,318.624,0
1,Hurricane,0,99,298,298,219,235.6061,0
1,Famine,0,339,279,279,120,82.4697,0
2,Famine,0,139,159,258,179,160.1811,0
1,Famine,1,139,100,100,199,183.0826,1
1,Flood,0,99,99,99,199,74.9833,2
1,Famine,0,139,318,318,139,508.0465,0
1,Famine,1,139,179,179,119,139.5394,1
1,Hurricane,1,159,139,139,159,159.0951,1
1,Famine,0,119,80,80,179,234.0192,1
1,Famine,0,119,139,139,139,368.1644,1
1,Famine,1,219,179,179,179,196.0542,1
1,Famine,0,139,358,358,179,113.6101,0
1,Famine,0,80,238,238,239,148.5135,0
2,Famine,0,338,159,278,358,240.5047,0
1,Flood,1,219,20,20,199,441.6497,2
1,Hurricane,1,318,239,239,219,103.6738,0
1,Hurricane,0,80,179,179,139,178.2414,1
1,Hurricane,1,359,259,259,279,237.0258,1
1,Famine,0,399,638,638,319,176.2874,0
2,Famine,0,99,99,238,159,243.4938,0
1,Flood,0,239,199,199,99,946.6998,2
2,Famine,0,139,159,278,99,138.5081,0
1,Flood,0,219,139,139,259,81.0386,2
2,Famine,1,139,80,179,199,184.34,1
1,Flood,0,159,80,80,99,157.0645,2
1,Famine,0,139,179,179,99,273.3629,0
1,Famine,0,0,159,159,239,0,1
1,Flood,1,80,258,258,80,193.0006,2
2,Flood,1,119,99,198,80,684.7249,2
1,Famine,0,99,99,99,179,48.283,1
1,Famine,0,179,199,199,179,38.9391,0
2,Famine,0,318,80,179,99,49.1757,1
1,Famine,1,278,119,119,99,155.7153,0
1,Famine,1,99,199,199,139,1115.7699,0
1,Famine,0,199,239,239,199,161.6741,1
1,Flood,0,199,139,139,119,826.0872,2
1,Famine,1,0,179,179,99,0,0
1,Hurricane,1,80,139,139,80,172.605,1
1,Famine,0,119,80,80,179,439.848,1
2,Famine,0,139,258,358,258,231.8361,0
1,Flood,0,219,179,179,139,95.4385,2
1,Famine,0,119,159,159,139,158.1597,0
1,Famine,0,239,99,99,199,51.7228,1
1,Famine,1,159,179,179,159,245.1989,1
2,Famine,1,239,318,537,179,708.5176,0
1,Famine,0,99,99,99,199,641.4415,1
1,Hurricane,1,179,80,80,179,518,0
1,Famine,1,99,219,219,159,68.8368,1
1,Famine,1,319,20,20,199,140.788,1
1,Hurricane,0,179,199,199,278,166.5751,0
1,Famine,1,278,139,139,219,382.4585,0
1,Hurricane,1,139,139,139,139,161.5936,0
1,Flood,1,219,199,199,80,116.8418,2
1,Hurricane,1,239,139,139,119,113.5011,1
1,Famine,0,199,179,179,119,488.5064,0
2,Hurricane,1,100,80,219,258,670.4364,0
1,Famine,0,159,199,199,179,156.0513,0
1,Flood,0,139,99,99,139,54.5619,2
2,Famine,0,219,179,259,119,301.5879,0
1,Flood,0,199,139,139,119,79.3552,2
1,Hurricane,1,119,80,80,80,224.2733,1
1,Flood,1,139,139,139,139,205.5736,2
1,Flood,1,99,298,298,497,146.9507,2
1,Famine,0,0,139,139,139,0,1
1,Flood,0,80,139,139,179,111.7877,2
1,Flood,0,80,119,119,258,353.8605,2
1,Famine,0,139,119,119,179,193.8414,1
2,Hurricane,1,219,159,258,159,41.8151,1
1,Famine,1,199,139,139,139,630.7064,1
1,Famine,0,99,199,199,179,138.058,1
1,Hurricane,1,139,139,139,179,229.5615,1
1,Famine,0,139,199,199,199,140.89,1
1,Flood,1,258,119,119,278,203.3433,2
1,Flood,1,139,139,139,219,128.5496,2
1,Hurricane,1,279,20,20,199,88.7426,0
1,Famine,0,99,159,159,119,289.3527,1
2,Hurricane,1,80,179,358,139,108.5564,1
1,Famine,0,139,179,179,119,159.0786,1
2,Famine,0,159,139,338,239,345.8949,0
1,Famine,0,179,119,119,99,272.3279,0
1,Hurricane,1,119,99,99,99,255.6766,1
1,Famine,0,119,80,80,139,256.1411,1
2,Flood,1,99,179,477,100,96.2549,2
2,Famine,0,159,99,357,119,294.3234,1
1,Famine,1,80,20,20,279,584.2418,1
2,Famine,0,80,139,278,258,121.7888,1
1,Famine,0,100,119,119,100,1385.84,1
1,Famine,1,20,120,120,399,340.5073,1
1,Famine,1,258,179,179,199,121.6409,1
1,Famine,0,99,139,139,139,252.24,0
2,Famine,0,99,99,198,80,154.7942,0
2,Flood,1,139,259,359,139,320.514,2
1,Famine,0,159,239,239,278,194.6645,1
1,Flood,1,179,358,358,219,512.6405,2
1,Flood,1,99,119,119,99,117.2796,2
2,Famine,0,239,140,160,279,197.851,1
1,Famine,0,100,99,99,159,247.2655,0
1,Famine,0,80,80,80,139,137.2334,1
1,Flood,1,199,219,219,279,99.9025,2
1,Famine,1,0,199,199,199,0,1
1,Famine,0,139,100,100,139,1050.0501,0
1,Famine,0,219,179,179,298,100.505,1
1,Famine,0,119,219,219,199,232.6209,1
1,Famine,1,199,199,199,159,129.2604,1
1,Flood,0,159,179,179,259,37.2726,2
2,Famine,0,119,99,298,80,26.2774,0
1,Flood,0,258,159,159,80,694.525,2
1,Hurricane,1,159,119,119,139,462.3873,1
1,Famine,0,139,139,139,119,377.2218,1
1,Famine,0,99,100,100,99,275.6216,1
1,Famine,1,139,139,139,99,164.6003,1
1,Flood,0,219,159,159,358,118.5,2
1,Flood,0,80,99,99,99,141.1497,2
1,Hurricane,1,199,298,298,199,175.309,1
1,Hurricane,1,199,219,219,99,169.0562,0
1,Famine,0,159,80,80,99,437.9235,0
1,Famine,0,179,239,239,238,203.2978,1
1,Famine,1,99,99,99,99,227.6648,1
1,Famine,0,258,80,80,99,113.5892,0
3,Hurricane,1,219,159,438,199,260.5389,1
1,Famine,0,119,119,119,139,256.9012,0
1,Famine,1,139,179,179,99,74.9283,1
1,Famine,0,100,258,258,80,118.8876,1
1,Famine,0,139,99,99,159,292.1823,0
1,Flood,1,80,219,219,239,91.9157,2
1,Hurricane,0,139,139,139,338,137.1541,0
1,Flood,1,179,219,219,159,189.5956,2
1,Famine,0,99,139,139,239,452.0426,0
1,Flood,1,298,219,219,139,265.0382,2
1,Flood,1,0,239,239,199,242.825,2
1,Flood,0,298,179,179,139,523.569,2
1,Hurricane,1,140,179,179,199,150.1874,1
1,Hurricane,1,159,139,139,119,219.206,1
1,Hurricane,1,179,139,139,139,79.5692,1
1,Famine,0,119,139,139,159,464.8376,1
1,Flood,1,239,139,139,159,385.2768,2
1,Famine,0,0,239,239,139,0,0
1,Hurricane,1,99,99,99,139,166.2415,1
1,Famine,0,199,159,159,199,78.2624,1
1,Famine,1,0,179,179,119,204.6851,1
